Index,RTT (μs),CWND (B),Bytes In Flight (B)
429,202244,60084,21964
430,202244,60084,22059
431,202244,60084,22155
432,202244,60084,22251
433,201995,60084,18814
434,201995,60084,18847
435,201995,60084,20256
436,201995,60084,21300
437,201995,60084,21396
438,201995,60084,21492
439,201931,60084,18180
440,201931,60084,18276
441,201931,60084,18372
442,201931,60084,18405
443,201931,60084,19814
444,201931,60084,21109
445,201931,60084,21205
446,201931,60084,21301
447,201721,60084,17924
448,201721,60084,17957
449,201721,60084,19366
450,201721,60084,20272
451,201721,60084,20296
452,201721,60084,20392
453,201721,60084,20488
454,201721,60084,20584
455,201721,60084,20680
456,201536,60084,17618
457,201536,60084,17651
458,201536,60084,19060
459,201536,60084,19958
460,201536,60084,19982
461,201536,60084,20078
462,201536,60084,20174
463,201374,60084,17153
464,201374,60084,17186
465,201374,60084,18595
466,201374,60084,19477
467,201374,60084,19501
468,201374,60084,19597
469,201374,60084,19693
470,201374,60084,19789
471,201684,60084,16748
472,201684,60084,16844
473,201684,60084,16940
474,201684,60084,16973
475,201684,60084,18382
476,201684,60084,19158
477,201684,60084,19254
478,201684,60084,19350
479,201664,60084,16349
480,201664,60084,16382
481,201664,60084,17791
482,201664,60084,18454
483,201664,60084,18478
484,201664,60084,18574
485,201664,60084,18670
486,201664,60084,18766
487,201664,60084,18862
488,203636,60084,16184
489,203636,60084,16217
490,203636,60084,17626
491,203636,60084,18143
492,203636,60084,18167
493,203240,60084,17975
494,203240,60084,18078
495,203240,60084,18174
496,203240,60084,18207
497,203240,60084,19616
498,203240,60084,20247
499,203240,60084,20271
500,202860,60084,17342
501,202860,60084,17438
502,202860,60084,17534
503,202860,60084,17630
504,202860,60084,17726
505,202860,60084,17822
506,202532,60084,15258
507,202532,60084,15290
508,202532,60084,16699
509,202532,60084,18108
510,202532,60084,19517
511,202532,60084,20049
512,202532,60084,20145
513,202532,60084,20241
514,202243,60084,17493
515,202243,60084,17589
516,202243,60084,17685
517,202243,60084,17717
518,202243,60084,19126
519,202243,60084,20535
520,202243,60084,21944
521,202243,60084,23353
522,202243,60084,24527
523,202243,60084,24622
524,202243,60084,24717
525,204371,60084,22081
526,204371,60084,22113
527,204371,60084,23522
528,204371,60084,23967
529,204371,60084,23991
530,204371,60084,24086
531,204371,60084,24181
532,204542,60084,21579
533,204542,60084,21674
534,204542,60084,21769
535,204542,60084,23137
536,204542,60084,23232
537,204542,60084,23327
538,204439,60084,20814
539,204439,60084,21934
540,204439,60084,22029
541,204439,60084,22124
542,204439,60084,22219
543,204439,60084,22314
544,205542,60084,20132
545,205542,60084,20227
546,205542,60084,21561
547,205542,60084,21656
548,205542,60084,21751
549,204882,60084,19174
550,204882,60084,20604
551,204882,60084,21782
552,204882,60084,21877
553,204882,60084,21972
554,204882,60084,22067
555,204882,60084,22162
556,204299,60084,17179
557,204299,60084,18263
558,204299,60084,18358
559,204299,60084,18453
560,203794,60084,11229
561,203794,60084,11324
562,203794,60084,11419
563,203794,60084,12501
564,203794,60084,12596
565,203794,60084,12691
566,203350,60084,10591
567,203350,60084,11803
568,203350,60084,11898
569,203350,60084,11993
570,203350,60084,12088
571,202961,60084,10340
572,202961,60084,10435
573,202961,60084,10531
574,202961,60084,11187
575,202619,60084,10067
576,202619,60084,10168
577,202619,60084,10263
578,202316,60084,9788
579,202316,60084,9820
580,202316,60084,11229
581,202316,60084,12638
582,202316,60084,14047
583,202316,60084,15456
584,202316,60084,16865
585,202316,60084,18274
586,202316,60084,19683
587,202316,60084,21092
