Chunk Index,Relative Timestamp Difference (μs)
328,2392
329,2401
330,2381
331,4738
332,2360
333,2354
334,2361
335,2351
336,2379
337,2377
338,2362
339,2355
340,2346
341,2362
342,2354
343,2349
344,2340
345,2342
346,2342
347,3260
348,2319
349,2310
350,2296
351,2321
352,2323
353,2302
354,2298
355,2304
356,1342
357,2310
358,2291
359,2290
360,2291
361,2309
362,2312
363,2927
364,2255
365,2263
366,2253
367,2286
368,2258
369,2261
370,2270
371,2254
372,500
373,75
374,2254
375,2247
376,2248
377,2244
378,2233
379,3759
380,2242
381,2417
382,2218
383,2213
384,2223
385,2252
386,2209
387,2207
388,499
389,2214
390,2205
391,2191
392,2210
393,2210
394,2207
395,4001
396,2151
397,2160
398,2169
399,2188
400,2158
401,2167
402,2170
403,2170
404,2161
405,2161
406,2143
407,2144
408,2150
409,2159
410,2110
411,3816
412,2624
413,2125
414,2127
415,2105
416,2116
417,2120
418,2122
419,2094
420,693
421,2096
422,2107
423,2116
424,2101
425,2089
426,2073
427,3095
428,2072
429,2071
430,2067
431,2062
432,2072
433,2070
434,2074
435,2049
436,2065
437,2067
438,2049
439,2028
440,2060
441,2055
442,2018
443,2587
444,2032
445,2002
446,2029
447,2035
448,2017
449,2028
450,2032
451,2037
452,1852
453,2009
454,1997
455,2012
456,1982
457,2003
458,2005
459,2816
460,1957
461,1965
462,1985
463,1991
464,1968
465,1980
466,1962
467,1973
468,1947
469,1970
470,1977
471,1951
472,1962
473,1965
474,1932
475,1920
476,2098
477,1926
478,1910
479,1915
480,1935
481,1924
482,1928
483,1905
484,258
485,1928
486,1910
487,1910
488,1900
489,1909
490,1913
491,3135
492,1908
493,1944
494,1878
495,1876
496,1910
497,1868
498,1857
499,1886
500,1863
501,1858
502,1881
503,1867
504,1865
505,1861
506,1850
507,2941
508,2440
509,1845
510,1830
511,1833
512,1826
513,1830
514,1829
515,1812
516,1826
517,1822
518,1816
519,1819
520,1824
521,1813
522,1826
523,1794
524,2471
525,1806
526,1778
527,1782
528,1776
529,1806
530,1768
531,1808
532,1765
533,1770
534,1789
535,1768
536,1765
537,1760
538,1752
539,1739
540,1720
541,1731
542,1738
543,1730
544,1733
545,1737
546,1733
547,1715
548,1738
549,1718
550,1733
551,1725
552,1713
553,1731
554,1695
555,1692
556,1802
557,3079
558,1699
559,1674
560,1681
561,1675
562,1678
563,1690
564,1681
565,1681
566,1675
567,1666
568,1650
569,1670
570,1671
571,1871
572,2632
573,1635
574,1647
575,1641
576,2832
577,1652
578,1646
579,1636
580,1632
581,1631
582,1618
583,1617
584,1624
585,1615
586,1614
587,1747
588,2291
589,1595
590,1591
591,1603
592,1580
593,1601
594,1584
595,1591
596,1591
597,1576
598,1586
599,1577
600,1571
601,1581
602,1570
603,1674
604,2522
605,1537
606,1497
607,1500
608,1505
609,1516
610,1509
611,1507
612,1513
613,1510
614,1515
615,1511
616,1506
617,1500
618,1515
619,1931
620,1882
621,1634
622,1494
623,1513
624,1497
625,1494
626,1481
627,1499
628,1501
629,1505
630,1488
631,1508
632,1478
633,1491
634,1440
635,1593
636,1463
637,1445
638,1447
639,1445
640,1432
641,1448
642,1458
643,1456
644,1415
645,62
646,1427
647,1432
648,1439
649,1409
650,1428
651,1610
652,1856
653,1398
654,1391
655,1398
656,1390
657,1389
658,1409
659,1398
660,1386
661,1388
662,1389
663,1398
664,1365
665,1353
666,1374
667,1658
668,2623
669,1355
670,1360
671,1363
672,1358
673,1357
674,1344
675,1351
676,1316
677,1343
678,1342
679,1329
680,1325
681,1334
682,1336
683,1618
684,1759
685,1375
686,1324
687,1305
688,1331
689,1306
690,1333
691,1319
692,1297
693,1296
694,1274
695,1282
696,1285
697,1277
698,1281
699,1465
700,2057
701,1242
702,1244
703,1259
704,1260
705,1264
706,1241
707,1258
708,1255
709,1259
710,1240
711,1231
712,1231
713,1240
714,1306
715,1213
716,2262
717,1206
718,1211
719,1198
720,1234
721,1198
722,1196
723,1184
724,1201
725,411
726,1182
727,1199
728,1195
729,1203
730,1196
731,1179
732,1527
733,1152
734,1155
735,1164
736,1166
737,1157
738,1149
739,1149
740,1155
741,1163
742,1143
743,1146
744,1141
745,1163
