Index,RTT (μs),CWND (B),Bytes In Flight (B)
571,651,40960,33
572,651,40960,1474
573,651,40960,2915
574,651,40960,4356
575,651,40960,4574
576,661,40960,0
577,661,40960,95
578,661,40960,190
579,662,40960,0
580,662,40960,33
581,662,40960,1474
582,662,40960,2915
583,662,40960,4170
584,662,40960,4194
585,672,40960,0
586,672,40960,94
587,672,40960,188
588,624,40960,0
589,624,40960,95
590,624,40960,191
591,821,40960,96
592,980,40960,0
593,980,40960,33
594,980,40960,1474
595,980,40960,2915
596,980,40960,3907
597,944,40960,0
598,944,40960,96
599,944,40960,193
600,899,40960,0
601,899,40960,33
602,899,40960,1474
603,899,40960,2915
604,899,40960,4137
605,899,40960,4161
606,857,40960,0
607,857,40960,95
608,857,40960,192
609,783,40960,0
610,783,40960,96
611,783,40960,192
612,729,40960,0
613,729,40960,33
614,729,40960,1474
615,729,40960,2915
616,729,40960,4356
617,729,40960,4527
618,729,40960,4551
619,676,40960,0
620,676,40960,96
621,676,40960,192
622,631,40960,0
623,631,40960,102
624,599,40960,0
625,599,40960,33
626,599,40960,1474
627,599,40960,2915
628,599,40960,4356
629,599,40960,4617
630,599,40960,4641
631,599,40960,4737
632,558,40960,0
633,558,40960,96
634,673,40960,0
635,673,40960,96
636,673,40960,192
637,649,40960,0
638,649,40960,33
639,649,40960,1474
640,649,40960,2915
641,649,40960,4356
642,649,40960,4602
643,649,40960,4626
644,602,40960,4593
645,608,40960,3152
646,627,40960,1711
647,645,40960,270
648,647,40960,0
649,647,40960,96
650,647,40960,192
651,643,40960,0
652,643,40960,33
653,643,40960,1474
654,643,40960,2915
655,643,40960,4356
656,643,40960,4655
657,643,40960,4751
658,644,40960,0
659,644,40960,96
660,805,40960,0
661,805,40960,95
662,805,40960,189
663,738,40960,0
664,738,40960,33
665,738,40960,1474
666,738,40960,2915
667,738,40960,4356
668,738,40960,4826
669,741,40960,0
670,741,40960,95
671,741,40960,189
672,722,40960,0
673,722,40960,96
674,722,40960,190
675,716,40960,0
676,716,40960,33
677,716,40960,1474
678,716,40960,2915
679,716,40960,4197
680,720,40960,0
681,720,40960,94
682,720,40960,190
683,666,40960,0
684,666,40960,103
685,780,40960,0
686,780,40960,33
687,780,40960,1474
688,780,40960,2915
689,780,40960,4221
690,780,40960,4245
691,773,40960,0
692,773,40960,98
693,773,40960,198
694,753,40960,0
695,753,40960,98
696,706,40960,0
697,706,40960,98
698,828,40960,0
699,828,40960,33
700,828,40960,1474
701,828,40960,2915
702,828,40960,3920
703,819,40960,0
704,819,40960,96
705,819,40960,192
706,792,40960,0
707,792,40960,32
708,792,40960,1473
709,792,40960,2914
710,792,40960,4355
711,792,40960,4630
712,801,40960,0
713,801,40960,96
714,801,40960,192
715,734,40960,0
716,734,40960,96
717,734,40960,192
718,680,40960,0
719,680,40960,32
720,680,40960,1473
721,680,40960,2914
722,680,40960,4355
723,680,40960,5796
724,680,40960,7237
725,680,40960,7315
726,689,40960,0
727,689,40960,95
728,689,40960,190
729,675,40960,0
730,675,40960,32
731,675,40960,1473
732,675,40960,2914
733,675,40960,4355
734,675,40960,4531
735,675,40960,4626
736,678,40960,0
737,678,40960,95
738,678,40960,190
739,819,40960,95
740,940,40960,0
741,940,40960,95
742,940,40960,190
743,896,40960,0
744,896,40960,32
745,896,40960,1473
746,896,40960,2914
747,896,40960,4355
748,896,40960,4439
749,879,40960,0
750,879,40960,95
751,879,40960,190
752,844,40960,0
753,844,40960,95
754,844,40960,190
755,773,40960,0
756,773,40960,32
757,773,40960,1473
758,773,40960,2914
759,773,40960,4355
760,773,40960,4593
761,819,40960,0
762,819,40960,102
763,819,40960,197
764,791,40960,0
765,791,40960,32
766,791,40960,1473
767,791,40960,2914
768,791,40960,4321
769,791,40960,4345
770,748,40960,0
771,748,40960,95
772,748,40960,190
773,689,40960,0
774,689,40960,95
775,689,40960,190
776,683,40960,0
777,683,40960,32
778,683,40960,1473
779,683,40960,2914
780,683,40960,4326
781,692,40960,0
