Index,RTT (μs),CWND (B),Bytes In Flight (B)
575,203562,14049,6585
576,203562,14049,6680
577,203562,14049,6775
578,203562,14049,6870
579,204809,14049,6337
580,204809,14049,6912
581,204809,14049,7007
582,204809,14049,7102
583,204523,14049,4852
584,204523,14049,5182
585,204523,14049,5277
586,204523,14049,5372
587,204523,14049,5467
588,204523,14049,5562
589,205579,14049,4242
590,205579,14049,4504
591,205579,14049,4599
592,205579,14049,4694
593,205337,14049,4110
594,205337,14049,4436
595,205337,14049,4531
596,205337,14049,4626
597,205337,14049,4721
598,205337,14049,4816
599,205337,14049,4911
600,206652,14049,4214
601,206652,14049,5260
602,206652,14049,5355
603,206652,14049,5450
604,206036,14049,4704
605,206036,14049,4799
606,206036,14049,4894
607,206036,14049,4993
608,206036,14049,5088
609,206036,14049,5183
610,207729,14049,4633
611,206804,14049,4443
612,206804,14049,4658
613,206804,14049,4753
614,206804,14049,4848
615,207631,14049,4083
616,207631,14049,4178
617,207631,14049,4273
618,207631,14049,4624
619,207631,14049,4719
620,207631,14049,4814
621,207035,14049,4104
622,207035,14049,4377
623,207035,14049,4472
624,207035,14049,4567
625,207035,14049,4662
626,207035,14049,4758
627,207937,14049,4306
628,207937,14049,4402
629,207937,14049,4926
630,207937,14049,5022
631,207937,14049,5118
632,207256,14049,4317
633,207256,14049,4580
634,207256,14049,4676
635,207256,14049,4772
636,207256,14049,4868
637,207256,14049,4964
638,208509,14049,3728
639,208509,14049,3962
640,208509,14049,4058
641,208509,14049,4154
642,207800,14049,3675
643,207800,14049,3771
644,207800,14049,3867
645,207800,14049,4107
646,207800,14049,4203
647,207800,14049,4299
648,206871,14049,3799
649,206871,14049,4090
650,206871,14049,4186
651,206871,14049,4282
652,206871,14049,4378
653,206492,14049,3742
654,206492,14049,3838
655,206492,14049,3934
656,206492,14049,4988
657,206492,14049,5084
658,206492,14049,5180
659,206116,14049,4430
660,206116,14049,4704
661,206116,14049,4800
662,206116,14049,4896
663,206116,14049,4992
664,206994,14049,4276
665,206994,14049,4372
666,206994,14049,4589
667,206994,14049,4685
668,206994,14049,4781
669,206152,14049,4230
670,206152,14049,4400
671,206152,14049,4496
672,206152,14049,4592
673,206131,14049,4070
674,206131,14049,4166
675,206131,14049,4262
676,206131,14049,4358
677,205412,14049,4262
678,205412,14049,4302
679,205412,14049,5743
680,205412,14049,7184
681,205412,14049,7363
