Index,RTT (μs),CWND (B),Bytes In Flight (B)
1065,370,40960,33
1066,370,40960,1474
1067,370,40960,2915
1068,370,40960,3561
1069,370,40960,3585
1070,386,40960,0
1071,386,40960,93
1072,386,40960,186
1073,362,40960,0
1074,362,40960,94
1075,356,40960,0
1076,356,40960,96
1077,356,40960,192
1078,349,40960,0
1079,349,40960,33
1080,349,40960,1474
1081,349,40960,2896
1082,349,40960,2920
1083,388,40960,0
1084,388,40960,108
1085,388,40960,203
1086,409,40960,0
1087,409,40960,33
1088,409,40960,1474
1089,409,40960,2915
1090,409,40960,3573
1091,409,40960,3597
1092,405,40960,0
1093,405,40960,106
1094,405,40960,201
1095,388,40960,0
1096,388,40960,102
1097,388,40960,197
1098,373,40960,0
1099,373,40960,33
1100,373,40960,1474
1101,373,40960,2915
1102,373,40960,3153
1103,421,40960,0
1104,421,40960,96
1105,421,40960,190
1106,403,40960,0
1107,403,40960,33
1108,403,40960,1474
1109,403,40960,2915
1110,403,40960,3485
1111,403,40960,3578
1112,380,40960,0
1113,380,40960,94
1114,364,40960,0
1115,364,40960,93
1116,364,40960,184
1117,348,40960,0
1118,348,40960,33
1119,348,40960,1474
1120,348,40960,2915
1121,348,40960,3449
1122,379,40960,0
1123,379,40960,91
1124,379,40960,186
1125,378,40960,0
1126,378,40960,93
1127,356,40960,0
1128,356,40960,33
1129,356,40960,1474
1130,356,40960,2915
1131,356,40960,3644
1132,356,40960,3668
1133,356,40960,3763
1134,356,40960,3860
1135,344,40960,0
1136,344,40960,95
1137,344,40960,189
1138,323,40960,0
1139,323,40960,33
1140,323,40960,1474
1141,323,40960,2915
1142,323,40960,3572
1143,323,40960,3596
1144,339,40960,0
1145,339,40960,94
1146,339,40960,188
1147,320,40960,0
1148,320,40960,94
1149,320,40960,189
1150,318,40960,0
1151,318,40960,33
1152,318,40960,1474
1153,318,40960,2915
1154,318,40960,3153
1155,375,40960,0
1156,375,40960,96
1157,375,40960,190
1158,351,40960,0
1159,351,40960,33
1160,351,40960,1474
1161,351,40960,2915
1162,351,40960,3693
1163,351,40960,3717
1164,356,40960,0
1165,356,40960,94
1166,356,40960,188
1167,335,40960,0
1168,335,40960,96
1169,335,40960,190
1170,330,40960,0
1171,330,40960,33
1172,330,40960,1474
1173,330,40960,2915
1174,330,40960,3189
1175,330,40960,3213
1176,387,40960,0
1177,387,40960,101
1178,387,40960,194
1179,394,40960,0
1180,394,40960,96
1181,375,40960,0
1182,375,40960,33
1183,375,40960,1474
1184,375,40960,2915
1185,375,40960,3592
1186,365,40960,3559
1187,426,40960,2118
1188,426,40960,2214
1189,438,40960,0
1190,438,40960,96
1191,417,40960,0
1192,417,40960,96
1193,417,40960,192
1194,398,40960,0
1195,398,40960,33
1196,398,40960,1474
1197,398,40960,2915
1198,398,40960,3475
1199,404,40960,0
1200,404,40960,96
1201,416,40960,0
1202,416,40960,96
1203,398,40960,0
1204,398,40960,33
1205,398,40960,1474
1206,398,40960,2915
1207,398,40960,3826
1208,398,40960,3850
1209,463,40960,0
1210,463,40960,96
1211,463,40960,192
1212,444,40960,0
1213,444,40960,96
1214,444,40960,192
1215,417,40960,0
1216,417,40960,33
1217,417,40960,1474
1218,417,40960,2915
1219,417,40960,3533
1220,460,40960,0
1221,460,40960,96
1222,432,40960,0
1223,432,40960,103
1224,410,40960,0
1225,410,40960,96
1226,410,40960,192
1227,391,40960,96
1228,378,40960,0
1229,378,40960,96
1230,365,40960,0
1231,365,40960,33
1232,365,40960,1474
1233,365,40960,2882
1234,365,40960,2906
1235,443,40960,0
1236,443,40960,96
1237,443,40960,192
1238,424,40960,0
1239,424,40960,33
1240,424,40960,1474
1241,424,40960,2915
1242,424,40960,3849
1243,424,40960,3873
1244,460,40960,0
1245,460,40960,96
1246,460,40960,193
1247,425,40960,0
1248,425,40960,96
1249,425,40960,192
1250,414,40960,0
1251,414,40960,32
1252,414,40960,1473
1253,414,40960,2914
1254,414,40960,3185
1255,460,40960,0
1256,460,40960,97
1257,460,40960,193
1258,436,40960,0
1259,436,40960,32
1260,436,40960,1473
1261,436,40960,2914
1262,436,40960,4355
1263,436,40960,5692
1264,436,40960,5716
1265,490,40960,0
1266,490,40960,95
1267,467,40960,0
1268,467,40960,95
1269,445,40960,0
1270,445,40960,95
1271,445,40960,190
1272,431,40960,0
1273,431,40960,32
1274,431,40960,1473
1275,431,40960,2914
1276,431,40960,4292
1277,461,40960,0
1278,461,40960,95
1279,461,40960,190
1280,434,40960,0
1281,434,40960,32
1282,434,40960,1473
1283,434,40960,2914
1284,434,40960,4112
1285,434,40960,4136
1286,438,40960,0
1287,438,40960,95
1288,438,40960,190
1289,434,40960,0
1290,434,40960,95
1291,568,40960,0
1292,568,40960,102
1293,568,40960,197
1294,520,40960,0
1295,520,40960,32
1296,520,40960,1473
1297,520,40960,2914
1298,520,40960,4164
1299,520,40960,4188
1300,548,40960,0
1301,548,40960,95
1302,548,40960,190
1303,501,40960,0
1304,501,40960,95
1305,501,40960,190
1306,469,40960,0
1307,469,40960,32
1308,469,40960,1473
1309,469,40960,2914
1310,469,40960,4123
1311,498,40960,0
1312,498,40960,95
1313,498,40960,190
1314,468,40960,0
1315,468,40960,32
1316,468,40960,1473
1317,468,40960,2914
1318,468,40960,4355
1319,468,40960,4415
1320,468,40960,4439
1321,474,40960,0
1322,474,40960,95
1323,474,40960,190
1324,444,40960,0
1325,444,40960,95
1326,444,40960,190
1327,421,40960,0
1328,421,40960,32
1329,421,40960,1473
1330,421,40960,2914
1331,421,40960,4274
1332,475,40960,0
1333,475,40960,95
1334,475,40960,190
1335,445,40960,0
1336,445,40960,95
1337,423,40960,0
1338,423,40960,32
1339,423,40960,1473
1340,423,40960,2914
1341,423,40960,4261
1342,472,40960,0
1343,472,40960,95
1344,472,40960,190
1345,443,40960,0
1346,443,40960,95
1347,443,40960,191
1348,422,40960,0
1349,422,40960,39
1350,422,40960,1480
1351,422,40960,2921
1352,422,40960,3165
1353,422,40960,3189
1354,466,40960,0
1355,466,40960,95
1356,466,40960,189
1357,443,40960,0
1358,443,40960,32
1359,443,40960,1473
1360,443,40960,2914
1361,443,40960,4201
1362,491,40960,0
1363,491,40960,95
1364,491,40960,191
1365,466,40960,0
1366,466,40960,96
1367,466,40960,190
1368,439,40960,0
1369,439,40960,32
