Chunk Index,Chunk Timestamp (μs),Relative Chunk Timestamp (μs),Chunk Type (1=key 0=delta),Chunk Size (B)
657,33999752,33309,0,950
658,34033079,33327,0,104
659,34069733,36654,1,2437
660,34099784,30051,0,1135
661,34133390,33606,0,187
662,34166430,33040,0,152
663,34199761,33331,0,148
664,34233085,33324,0,502
665,34266432,33347,0,213
666,34300805,34373,0,1186
667,34333111,32306,0,77
668,34366419,33308,0,215
669,34399758,33339,0,296
670,34433094,33336,0,230
671,34466437,33343,0,669
672,34499772,33335,0,200
673,34533196,33424,0,202
674,34566420,33224,0,182
675,34602040,35620,0,400
676,34633097,31057,0,823
677,34666425,33328,0,155
678,34699775,33350,0,322
679,34733096,33321,0,320
680,34766451,33355,0,846
681,34799774,33323,0,112
682,34833771,33997,0,210
683,34866431,32660,0,440
684,34899748,33317,0,1123
685,34933124,33376,0,97
686,34966471,33347,0,166
687,34999765,33294,0,319
688,35033106,33341,0,183
689,35066456,33350,1,2356
690,35099766,33310,0,1642
691,35135209,35443,0,161
692,35166460,31251,0,173
693,35200878,34418,0,39
694,35233080,32202,0,369
695,35266399,33319,0,147
696,35299749,33350,0,603
697,35333081,33332,0,670
698,35366946,33865,0,199
699,35399737,32791,0,313
700,35433287,33550,0,368
701,35466418,33131,0,716
702,35499749,33331,0,201
703,35533086,33337,0,186
704,35566431,33345,0,422
705,35599768,33337,0,1206
706,35633092,33324,0,88
707,35668015,34923,0,163
708,35699746,31731,0,342
709,35733075,33329,0,181
710,35766456,33381,0,860
711,35799786,33330,0,124
712,35833099,33313,0,175
713,35866406,33307,0,208
714,35900785,34379,0,287
715,35933109,32324,0,1084
716,35966859,33750,0,81
717,35999764,32905,0,314
718,36033111,33347,0,427
719,36066447,33336,1,2430
720,36100615,34168,0,1068
721,36133080,32465,0,241
722,36166397,33317,0,133
723,36201694,35297,0,224
724,36233182,31488,0,494
725,36266399,33217,0,164
726,36299738,33339,0,1822
727,36333092,33354,0,53
728,36366419,33327,0,84
729,36399715,33296,0,147
730,36434678,34963,0,200
731,36466438,31760,0,417
732,36500663,34225,0,166
733,36533107,32444,0,175
734,36566462,33355,0,166
735,36599779,33317,0,141
736,36633103,33324,0,801
737,36669222,36119,0,183
738,36699754,30532,0,553
739,36735286,35532,0,124
740,36766414,31128,0,996
741,36799725,33311,0,105
742,36833078,33353,0,303
743,36866537,33459,0,1458
744,36899765,33228,0,63
745,36933068,33303,0,108
746,36966764,33696,0,258
747,36999721,32957,0,226
748,37035609,35888,0,581
749,37066419,30810,1,2389
750,37099916,33497,0,1004
751,37133080,33164,0,214
752,37166400,33320,0,129
753,37199722,33322,0,166
754,37233042,33320,0,463
755,37266735,33693,0,158
756,37299731,32996,0,871
757,37333053,33322,0,115
758,37366400,33347,0,614
759,37399721,33321,0,207
760,37433036,33315,0,228
761,37466412,33376,0,885
762,37500671,34259,0,154
763,37533056,32385,0,183
764,37567992,34936,0,220
765,37599746,31754,0,726
766,37633063,33317,0,258
767,37666426,33363,0,458
768,37699734,33308,0,217
769,37733191,33457,0,380
770,37766398,33207,0,769
771,37802287,35889,0,168
772,37833081,30794,0,215
773,37866385,33304,0,315
774,37899736,33351,0,918
775,37933086,33350,0,71
776,37966408,33322,0,459
777,37999739,33331,0,215
778,38033721,33982,0,383
779,38066393,32672,1,2434
780,38101182,34789,0,901
781,38133061,31879,0,127
782,38166386,33325,0,146
783,38199712,33326,0,269
784,38233035,33323,0,333
785,38266367,33332,0,227
786,38299708,33341,0,967
787,38333259,33551,0,99
788,38366401,33142,0,482
789,38399709,33308,0,238
790,38433034,33325,0,203
791,38466370,33336,0,1026
792,38499720,33350,0,166
793,38533074,33354,0,200
794,38567065,33991,0,140
795,38599703,32638,0,442
796,38635174,35471,0,758
797,38666406,31232,0,169
798,38699737,33331,0,303
799,38733071,33334,0,382
800,38766393,33322,0,720
801,38799726,33333,0,173
802,38833091,33365,0,245
803,38877572,44481,0,349
804,38899733,22161,0,1266
805,38933060,33327,0,90
806,38966377,33317,0,157
807,38999738,33361,0,325
808,39033057,33319,0,194
809,39066389,33332,1,2472
810,39099731,33342,0,1252
811,39133053,33322,0,199
812,39166431,33378,0,160
813,39199705,33274,0,162
814,39233060,33355,0,231
815,39266384,33324,0,296
816,39299702,33318,0,3402
817,39333014,33312,0,3259
818,39366384,33370,0,3232
819,39402030,35646,0,3405
820,39433052,31022,0,3389
821,39466303,33251,0,3373
822,39499712,33409,0,3598
823,39533035,33323,0,3228
824,39566384,33349,0,3306
825,39599735,33351,0,3419
826,39633939,34204,0,3445
827,39666382,32443,0,3400
828,39699713,33331,0,3337
829,39733058,33345,0,3449
830,39766392,33334,0,3581
831,39799724,33332,0,3307
832,39833041,33317,0,3477
833,39866386,33345,0,3371
834,39899722,33336,0,11965
835,39934914,35192,0,2992
836,39966376,31462,0,2770
837,39999696,33320,0,2891
838,40033061,33365,0,2936
839,40066377,33316,1,4610
840,40099713,33336,0,6863
841,40133070,33357,0,3235
842,40166886,33816,0,2811
843,40199696,32810,0,2873
844,40233102,33406,0,2966
845,40266361,33259,0,3043
846,40299693,33332,0,3002
847,40333017,33324,0,2939
848,40366360,33343,0,3291
849,40399688,33328,0,3004
850,40433026,33338,0,2965
851,40467351,34325,0,2996
852,40499699,32348,0,3022
853,40533022,33323,0,3030
854,40566381,33359,0,3005
855,40599716,33335,0,2977
856,40633036,33320,0,3243
857,40666384,33348,0,2982
858,40701056,34672,0,2997
859,40733050,31994,0,3031
860,40767817,34767,0,3043
861,40799709,31892,0,3104
862,40833036,33327,0,3004
863,40866370,33334,0,3156
864,40899691,33321,0,2933
865,40933041,33350,0,3010
866,40966371,33330,0,2969
867,41001910,35539,0,2912
868,41033030,31120,0,3008
869,41066449,33419,1,4549
870,41099703,33254,0,6802
871,41133043,33340,0,2987
872,41166347,33304,0,2664
873,41199680,33333,0,2862
874,41233342,33662,0,2902
875,41266354,33012,0,2854
876,41299679,33325,0,2870
877,41333009,33330,0,2903
878,41366385,33376,0,2874
879,41399742,33357,0,3172
880,41433060,33318,0,2762
881,41466344,33284,0,2985
882,41499666,33322,0,2856
883,41535073,35407,0,2812
884,41566380,31307,0,2838
885,41599708,33328,0,2879
886,41633026,33318,0,2887
887,41666373,33347,0,3050
888,41699685,33312,0,2813
889,41733005,33320,0,2902
890,41766823,33818,0,2831
891,41799707,32884,0,2898
892,41834411,34704,0,2793
893,41866378,31967,0,2845
894,41899695,33317,0,2852
895,41933021,33326,0,3080
896,41966387,33366,0,2790
897,41999705,33318,0,2806
898,42033028,33323,0,2822
899,42068601,35573,1,4424
900,42099700,31099,0,6741
901,42133202,33502,0,2880
902,42166344,33142,0,2665
903,42199684,33340,0,2934
904,42233015,33331,0,2726
905,42266336,33321,0,2723
906,42300302,33966,0,2727
907,42333001,32699,0,2749
908,42366359,33358,0,2769
909,42399693,33334,0,2659
910,42433013,33320,0,2747
911,42466341,33328,0,2958
