Index,RTT (μs),CWND (B),Bytes In Flight (B)
572,477,40960,0
573,477,40960,103
574,477,40960,199
575,450,40960,0
576,450,40960,96
577,450,40960,192
578,416,40960,0
579,416,40960,96
580,383,40960,0
581,383,40960,33
582,383,40960,1474
583,383,40960,2915
584,383,40960,4356
585,383,40960,4456
586,436,40960,0
587,436,40960,96
588,436,40960,192
589,404,40960,0
590,404,40960,32
591,404,40960,1473
592,404,40960,2914
593,404,40960,4233
594,404,40960,4329
595,381,40960,0
596,381,40960,96
597,371,40960,0
598,371,40960,96
599,371,40960,192
600,347,40960,0
601,347,40960,32
602,347,40960,1473
603,347,40960,2914
604,347,40960,4355
605,347,40960,5796
606,347,40960,7116
607,347,40960,7140
608,396,40960,0
609,396,40960,95
610,396,40960,190
611,415,40960,0
612,415,40960,32
613,415,40960,1473
614,415,40960,2914
615,415,40960,4355
616,415,40960,4675
617,415,40960,4699
618,444,40960,0
619,444,40960,95
620,444,40960,190
621,431,40960,0
622,431,40960,95
623,431,40960,190
624,407,40960,0
625,407,40960,32
626,407,40960,1473
627,407,40960,2914
628,407,40960,4355
629,407,40960,4552
630,407,40960,4576
631,397,40960,0
632,397,40960,95
633,397,40960,190
634,373,40960,0
635,373,40960,95
636,525,40960,0
637,525,40960,95
638,525,40960,190
639,491,40960,0
640,491,40960,32
641,491,40960,1473
642,491,40960,2914
643,491,40960,4355
644,491,40960,4744
645,528,40960,0
646,528,40960,95
647,528,40960,190
648,490,40960,0
649,490,40960,32
650,490,40960,1473
651,490,40960,2914
652,490,40960,4355
653,490,40960,5038
654,526,40960,0
655,526,40960,102
656,526,40960,197
657,495,40960,0
658,495,40960,95
659,495,40960,190
660,476,40960,0
661,476,40960,32
662,476,40960,1473
663,476,40960,2914
664,476,40960,4355
665,476,40960,4565
666,476,40960,4589
667,463,40960,0
668,463,40960,95
669,463,40960,190
670,436,40960,0
671,436,40960,32
672,436,40960,1473
673,436,40960,2914
674,436,40960,4355
675,436,40960,4533
676,436,40960,4557
677,455,40960,0
678,455,40960,95
679,455,40960,190
680,419,40960,0
681,419,40960,95
682,419,40960,190
683,386,40960,0
684,386,40960,32
685,386,40960,1473
686,386,40960,2914
687,386,40960,4355
688,386,40960,4548
689,386,40960,4572
690,399,40960,0
691,399,40960,95
692,399,40960,190
693,381,40960,0
694,381,40960,95
695,367,40960,0
696,367,40960,32
697,367,40960,1473
698,367,40960,2914
699,367,40960,4355
700,367,40960,4654
701,367,40960,4678
702,367,40960,4773
703,350,40960,0
704,350,40960,95
705,335,40960,0
706,335,40960,95
707,321,40960,0
708,321,40960,102
709,299,40960,0
710,299,40960,32
711,299,40960,1473
712,299,40960,2914
713,299,40960,4355
714,299,40960,4672
715,311,40960,0
716,311,40960,95
717,311,40960,190
718,446,40960,0
719,446,40960,95
720,446,40960,190
721,419,40960,0
722,419,40960,32
723,419,40960,1473
724,419,40960,2914
725,419,40960,4355
726,419,40960,4943
727,460,40960,0
728,460,40960,95
729,460,40960,190
730,442,40960,0
731,442,40960,32
732,442,40960,1473
733,442,40960,2914
734,442,40960,4355
735,442,40960,4496
736,442,40960,0
737,442,40960,95
738,442,40960,190
739,423,40960,0
740,423,40960,95
741,404,40960,0
742,404,40960,95
743,404,40960,190
744,382,40960,0
745,382,40960,32
746,382,40960,1473
747,382,40960,2914
748,382,40960,3929
749,473,40960,0
750,473,40960,95
751,473,40960,190
752,443,40960,0
753,443,40960,32
754,443,40960,1473
755,443,40960,2914
756,443,40960,4355
757,443,40960,4429
758,443,40960,4453
759,496,40960,0
760,496,40960,95
761,496,40960,190
762,451,40960,95
763,424,40960,0
764,424,40960,95
765,424,40960,190
766,411,40960,0
767,411,40960,32
768,411,40960,1473
769,411,40960,2914
770,411,40960,4355
771,411,40960,4631
772,411,40960,4655
773,458,40960,0
774,458,40960,95
775,458,40960,190
776,419,40960,0
777,419,40960,32
778,419,40960,1473
779,419,40960,2914
780,419,40960,4355
781,419,40960,4575
782,475,40960,0
783,475,40960,95
784,475,40960,190
785,451,40960,0
786,451,40960,102
787,451,40960,197
788,425,40960,0
789,425,40960,33
790,425,40960,1474
791,425,40960,2915
792,425,40960,4356
793,425,40960,4610
794,425,40960,4634
795,467,40960,0
796,467,40960,95
797,467,40960,190
798,468,40960,0
799,468,40960,33
800,468,40960,1474
801,468,40960,2915
802,468,40960,4356
803,468,40960,4578
804,468,40960,4602
805,468,40960,4697
806,429,40960,0
807,429,40960,95
808,429,40960,190
809,398,40960,0
810,398,40960,95
811,398,40960,190
812,377,40960,0
813,377,40960,33
814,377,40960,1474
815,377,40960,2915
816,377,40960,4157
817,420,40960,0
818,420,40960,94
819,420,40960,188
820,402,40960,0
821,402,40960,95
822,389,40960,0
823,389,40960,96
824,362,40960,0
825,362,40960,33
826,362,40960,1474
827,362,40960,2915
828,362,40960,3912
829,362,40960,3936
830,411,40960,0
831,411,40960,96
832,411,40960,193
833,433,40960,0
834,433,40960,33
835,433,40960,1474
836,433,40960,2915
837,433,40960,4170
838,433,40960,4194
839,425,40960,0
840,425,40960,95
841,425,40960,192
842,402,40960,0
843,402,40960,103
844,402,40960,199
845,381,40960,0
846,381,40960,33
847,381,40960,1474
848,381,40960,2915
849,381,40960,4356
850,381,40960,4519
851,381,40960,4543
852,388,40960,0
853,388,40960,96
854,388,40960,192
855,373,40960,0
856,373,40960,96
857,551,40960,0
858,551,40960,33
859,551,40960,1474
860,551,40960,2915
861,551,40960,4356
862,551,40960,4646
863,551,40960,4742
864,588,40960,96
865,588,40960,192
866,550,40960,0
867,550,40960,96
868,550,40960,192
869,513,40960,0
870,513,40960,33
871,513,40960,1474
872,513,40960,2915
873,513,40960,4356
874,513,40960,4548
875,513,40960,4572
876,549,40960,0
877,549,40960,96
878,549,40960,192
879,503,40960,0
880,503,40960,33
881,503,40960,1474
882,503,40960,2915
883,503,40960,4356
884,503,40960,4605
885,503,40960,4629
886,490,40960,0
887,490,40960,96
888,490,40960,192
889,463,40960,0
890,463,40960,95
891,463,40960,189
892,434,40960,0
893,434,40960,33
894,434,40960,1474
895,434,40960,2915
896,434,40960,4356
897,434,40960,4814
898,434,40960,4838
899,465,40960,0
900,465,40960,95
901,465,40960,189
902,433,40960,0
903,433,40960,33
904,433,40960,1474
905,433,40960,2915
906,433,40960,4202
907,433,40960,4226
908,433,40960,4322
909,410,40960,0
910,410,40960,94
911,389,40960,0
912,389,40960,94
913,389,40960,190
914,375,40960,0
915,375,40960,96
916,364,40960,0
917,364,40960,33
918,364,40960,1474
919,364,40960,2915
920,364,40960,4131
921,364,40960,4155
922,397,40960,0
923,397,40960,98
924,397,40960,198
925,366,40960,0
926,366,40960,105
927,366,40960,203
928,356,40960,0
929,356,40960,33
930,356,40960,1474
931,356,40960,2915
932,356,40960,3899
933,356,40960,3923
934,350,40960,0
935,350,40960,96
936,350,40960,192
937,331,40960,0
938,331,40960,32
939,331,40960,1473
940,331,40960,2914
941,331,40960,4355
942,331,40960,4630
943,331,40960,4654
944,364,40960,0
945,364,40960,96
946,364,40960,192
947,352,40960,0
948,352,40960,96
949,352,40960,192
950,359,40960,0
951,359,40960,32
952,359,40960,1473
953,359,40960,2914
954,359,40960,4355
955,359,40960,5796
956,359,40960,7237
957,359,40960,7315
958,359,40960,7339
959,377,40960,0
960,377,40960,95
961,377,40960,190
962,359,40960,0
963,359,40960,32
964,359,40960,1473
965,359,40960,2914
966,359,40960,4355
967,359,40960,4531
968,359,40960,4555
969,359,40960,4650
970,399,40960,95
971,399,40960,190
972,375,40960,0
973,375,40960,95
974,358,40960,0
975,358,40960,95
976,358,40960,190
977,346,40960,0
978,346,40960,32
979,346,40960,1473
980,346,40960,2914
981,346,40960,4355
982,346,40960,4439
983,346,40960,4463
984,393,40960,0
985,393,40960,102
986,393,40960,197
987,369,40960,0
988,369,40960,32
989,369,40960,1473
990,369,40960,2914
991,369,40960,4355
992,369,40960,4593
993,369,40960,4688
994,352,40960,0
995,352,40960,95
996,341,40960,0
997,341,40960,95
998,341,40960,190
999,354,40960,0
1000,354,40960,32
1001,354,40960,1473
1002,354,40960,2914
1003,354,40960,4321
1004,354,40960,4345
1005,386,40960,0
1006,386,40960,95
1007,386,40960,190
1008,362,40960,0
1009,362,40960,95
1010,362,40960,190
1011,337,40960,0
1012,337,40960,32
1013,337,40960,1473
1014,337,40960,2914
1015,337,40960,4326
1016,404,40960,0
1017,404,40960,95
1018,404,40960,190
1019,379,40960,0
1020,379,40960,32
1021,379,40960,1473
1022,379,40960,2914
1023,379,40960,4286
1024,379,40960,4310
1025,412,40960,0
1026,412,40960,95
1027,412,40960,190
1028,412,40960,285
1029,379,40960,95
1030,354,40960,0
1031,354,40960,95
1032,354,40960,190
1033,339,40960,0
1034,339,40960,32
1035,339,40960,1473
1036,339,40960,2914
1037,339,40960,4226
1038,339,40960,4250
1039,344,40960,0
1040,344,40960,95
1041,344,40960,190
1042,532,40960,0
1043,532,40960,32
1044,532,40960,1473
1045,532,40960,2914
1046,532,40960,4308
1047,532,40960,4332
1048,510,40960,0
1049,510,40960,95
1050,510,40960,190
1051,465,40960,0
1052,465,40960,95
1053,465,40960,190
1054,442,40960,0
1055,442,40960,32
1056,442,40960,1473
1057,442,40960,2914
1058,442,40960,4269
1059,442,40960,4293
1060,456,40960,0
1061,456,40960,95
1062,456,40960,189
1063,431,40960,0
1064,431,40960,39
1065,431,40960,1480
1066,431,40960,2921
1067,431,40960,4122
1068,431,40960,4217
1069,470,40960,95
1070,470,40960,188
1071,431,40960,0
1072,431,40960,95
1073,431,40960,191
1074,416,40960,0
1075,416,40960,94
1076,388,40960,0
1077,388,40960,32
1078,388,40960,1473
1079,388,40960,2914
1080,388,40960,4315
1081,390,40960,0
1082,390,40960,93
1083,390,40960,186
1084,369,40960,0
1085,369,40960,32
1086,369,40960,1473
1087,369,40960,2914
1088,369,40960,4096
1089,377,40960,0
1090,377,40960,95
1091,377,40960,192
1092,360,40960,0
1093,360,40960,95
1094,360,40960,190
1095,340,40960,0
1096,340,40960,32
1097,340,40960,1473
1098,340,40960,2914
1099,340,40960,4017
1100,376,40960,0
1101,376,40960,96
1102,376,40960,195
1103,358,40960,0
1104,358,40960,95
1105,358,40960,190
1106,340,40960,0
1107,340,40960,39
1108,340,40960,1480
1109,340,40960,2921
1110,340,40960,3954
1111,345,40960,0
1112,345,40960,95
1113,322,40960,0
1114,322,40960,95
1115,299,40960,0
1116,299,40960,33
1117,299,40960,1474
1118,299,40960,2915
1119,299,40960,3807
1120,299,40960,3831
1121,363,40960,0
1122,363,40960,95
1123,363,40960,190
1124,347,40960,0
1125,347,40960,95
1126,347,40960,190
1127,336,40960,0
1128,336,40960,95
1129,311,40960,0
1130,311,40960,33
1131,311,40960,1474
1132,311,40960,2915
1133,311,40960,3604
1134,311,40960,3628
1135,299,40960,0
1136,299,40960,95
1137,299,40960,190
1138,303,40960,0
1139,303,40960,33
1140,303,40960,1474
1141,303,40960,2915
1142,303,40960,3662
1143,303,40960,3686
1144,339,40960,0
1145,339,40960,93
1146,339,40960,188
1147,493,40960,95
1148,454,40960,0
1149,454,40960,96
1150,454,40960,190
1151,437,40960,0
1152,437,40960,33
1153,437,40960,1474
1154,437,40960,2915
1155,437,40960,3800
1156,437,40960,3824
1157,477,40960,0
1158,477,40960,97
1159,477,40960,192
1160,454,40960,0
1161,454,40960,33
1162,454,40960,1474
1163,454,40960,2915
1164,454,40960,3949
1165,454,40960,3973
1166,454,40960,4068
1167,423,40960,0
1168,423,40960,94
1169,399,40960,0
1170,399,40960,97
1171,399,40960,193
1172,400,40960,0
1173,400,40960,33
1174,400,40960,1474
1175,400,40960,2915
1176,400,40960,3742
1177,415,40960,0
1178,415,40960,95
1179,415,40960,189
1180,388,40960,0
1181,388,40960,101
1182,370,40960,0
1183,370,40960,33
1184,370,40960,1474
1185,370,40960,2915
1186,370,40960,3795
1187,370,40960,3819
1188,370,40960,3916
1189,351,40960,0
1190,351,40960,96
1191,330,40960,0
1192,330,40960,96
1193,477,40960,0
1194,477,40960,93
1195,446,40960,0
1196,446,40960,33
1197,446,40960,1474
1198,446,40960,2915
1199,446,40960,3718
1200,459,40960,0
1201,459,40960,93
1202,459,40960,187
1203,493,40960,0
1204,493,40960,98
1205,493,40960,194
1206,465,40960,0
1207,465,40960,33
1208,465,40960,1474
1209,465,40960,2915
1210,465,40960,3704
1211,465,40960,3728
1212,458,40960,0
1213,458,40960,97
1214,458,40960,192
1215,428,40960,0
1216,428,40960,33
1217,428,40960,1474
1218,428,40960,2915
1219,428,40960,3694
1220,442,40960,0
1221,442,40960,94
1222,442,40960,189
1223,414,40960,0
1224,414,40960,93
1225,414,40960,187
1226,395,40960,0
1227,395,40960,33
1228,395,40960,1474
1229,395,40960,2915
1230,395,40960,3644
1231,395,40960,3668
1232,426,40960,0
1233,426,40960,95
1234,426,40960,190
1235,404,40960,0
1236,404,40960,96
1237,388,40960,0
1238,388,40960,40
1239,388,40960,1481
1240,388,40960,2922
1241,388,40960,3399
1242,454,40960,0
1243,454,40960,97
1244,454,40960,191
1245,429,40960,0
1246,429,40960,95
1247,429,40960,189
1248,400,40960,0
1249,400,40960,33
1250,400,40960,1474
1251,400,40960,2915
1252,400,40960,3612
1253,445,40960,0
1254,445,40960,95
1255,445,40960,191
1256,415,40960,0
1257,415,40960,95
1258,415,40960,190
1259,389,40960,0
1260,389,40960,33
1261,389,40960,1474
1262,389,40960,2915
1263,389,40960,3462
1264,389,40960,3486
1265,419,40960,0
1266,419,40960,96
1267,419,40960,191
1268,389,40960,0
1269,389,40960,32
1270,389,40960,1473
1271,389,40960,2914
1272,389,40960,4355
1273,389,40960,4731
1274,389,40960,4755
1275,407,40960,0
1276,407,40960,96
1277,407,40960,191
1278,392,40960,0
1279,392,40960,97
1280,392,40960,189
1281,381,40960,92
1282,375,40960,0
1283,375,40960,91
1284,356,40960,0
1285,356,40960,32
1286,356,40960,1473
1287,356,40960,2914
1288,356,40960,4355
1289,356,40960,5796
1290,356,40960,7072
1291,372,40960,0
1292,372,40960,92
1293,372,40960,187
1294,358,40960,0
1295,358,40960,32
1296,358,40960,1473
1297,358,40960,2914
1298,358,40960,3421
1299,408,40960,0
1300,408,40960,95
1301,408,40960,190
1302,389,40960,0
1303,389,40960,95
1304,389,40960,190
1305,380,40960,0
1306,380,40960,32
1307,380,40960,1473
1308,380,40960,2914
1309,380,40960,3357
1310,427,40960,0
1311,427,40960,95
1312,427,40960,190
1313,501,40960,0
1314,501,40960,39
1315,501,40960,1480
1316,501,40960,2921
1317,501,40960,3482
1318,501,40960,3577
1319,462,40960,0
1320,462,40960,95
1321,422,40960,0
1322,422,40960,95
1323,422,40960,190
1324,398,40960,0
1325,398,40960,32
1326,398,40960,1473
1327,398,40960,2914
1328,398,40960,3276
1329,438,40960,0
1330,438,40960,95
1331,438,40960,190
1332,405,40960,95
1333,384,40960,0
1334,384,40960,32
1335,384,40960,1473
1336,384,40960,2914
1337,384,40960,3454
1338,383,40960,1981
1339,390,40960,540
1340,395,40960,0
1341,395,40960,95
1342,369,40960,0
1343,369,40960,95
1344,369,40960,190
1345,351,40960,95
1346,337,40960,0
1347,337,40960,95
1348,337,40960,190
1349,321,40960,0
1350,321,40960,32
1351,321,40960,1473
1352,321,40960,2914
1353,321,40960,3143
1354,321,40960,3167
1355,336,40960,0
1356,336,40960,95
1357,336,40960,190
1358,317,40960,0
1359,317,40960,95
1360,317,40960,190
1361,301,40960,0
1362,301,40960,32
1363,301,40960,1473
1364,301,40960,2914
1365,301,40960,3386
1366,310,40960,0
1367,310,40960,95
1368,304,40960,0
1369,304,40960,102
1370,289,40960,0
1371,289,40960,32
1372,289,40960,1473
1373,289,40960,2914
1374,289,40960,3146
1375,289,40960,3170
1376,286,40960,0
1377,286,40960,95
1378,286,40960,190
1379,328,40960,0
1380,328,40960,95
1381,328,40960,190
1382,330,40960,0
1383,330,40960,32
1384,330,40960,1473
1385,330,40960,2914
1386,330,40960,3165
1387,330,40960,3189
1388,359,40960,0
1389,359,40960,95
1390,359,40960,190
1391,341,40960,0
1392,341,40960,95
1393,319,40960,0
1394,319,40960,32
1395,319,40960,1473
1396,319,40960,2914
1397,319,40960,3151
1398,368,40960,0
1399,368,40960,95
1400,368,40960,190
1401,342,40960,0
1402,342,40960,95
1403,342,40960,190
1404,349,40960,0
1405,349,40960,32
1406,349,40960,1473
1407,349,40960,2914
1408,349,40960,3066
1409,349,40960,3090
1410,388,40960,0
1411,388,40960,95
1412,388,40960,190
1413,550,40960,0
1414,550,40960,32
1415,550,40960,1473
1416,550,40960,2914
1417,550,40960,3005
1418,542,40960,0
1419,542,40960,95
1420,542,40960,190
1421,494,40960,0
1422,494,40960,95
1423,494,40960,190
1424,465,40960,0
1425,465,40960,32
1426,465,40960,1473
1427,465,40960,2914
1428,465,40960,3247
1429,465,40960,3271
1430,471,40960,0
1431,471,40960,95
