Index,RTT (μs),CWND (B),Bytes In Flight (B)
780,445,40960,220
781,432,40960,0
782,432,40960,361
783,626,40960,0
784,626,40960,104
785,626,40960,200
786,579,40960,0
787,579,40960,267
788,536,40960,0
789,536,40960,95
790,536,40960,190
791,536,40960,0
792,536,40960,98
793,536,40960,194
794,510,40960,0
795,510,40960,393
796,480,40960,0
797,480,40960,94
798,480,40960,190
799,454,40960,0
800,454,40960,92
801,429,40960,0
802,429,40960,339
803,405,40960,0
804,405,40960,94
805,385,40960,0
806,385,40960,100
807,620,40960,0
808,620,40960,93
809,620,40960,185
810,575,40960,0
811,575,40960,32
812,575,40960,1473
813,575,40960,2541
814,610,40960,0
815,610,40960,90
816,610,40960,183
817,565,40960,0
818,565,40960,377
819,527,40960,0
820,527,40960,91
821,527,40960,183
822,492,40960,0
823,492,40960,93
824,492,40960,187
825,463,40960,0
826,463,40960,254
827,435,40960,0
828,435,40960,96
829,435,40960,190
830,410,40960,0
831,410,40960,93
832,410,40960,187
833,396,40960,94
834,375,40960,0
835,375,40960,363
836,357,40960,0
837,357,40960,95
838,357,40960,190
839,342,40960,0
840,342,40960,95
841,335,40960,0
842,335,40960,318
843,549,40960,0
844,549,40960,95
845,549,40960,190
846,510,40960,0
847,510,40960,95
848,510,40960,190
849,487,40960,0
850,487,40960,353
851,457,40960,0
852,457,40960,95
853,457,40960,190
854,434,40960,0
855,434,40960,339
856,427,40960,0
857,427,40960,102
858,411,40960,0
859,411,40960,95
860,391,40960,0
861,391,40960,97
862,391,40960,192
863,376,40960,0
864,376,40960,1053
865,569,40960,0
866,569,40960,95
867,569,40960,193
868,562,40960,0
869,562,40960,289
870,530,40960,0
871,530,40960,95
872,530,40960,189
873,493,40960,0
874,493,40960,94
875,467,40960,0
876,467,40960,92
877,467,40960,187
878,481,40960,0
879,481,40960,219
880,663,40960,0
881,663,40960,95
882,663,40960,203
883,613,40960,0
884,613,40960,382
885,613,40960,477
886,573,40960,0
887,573,40960,95
888,535,40960,0
889,535,40960,97
890,535,40960,191
891,506,40960,0
892,506,40960,303
893,546,40960,0
894,546,40960,101
895,546,40960,196
896,512,40960,0
897,512,40960,94
898,512,40960,188
899,478,40960,0
900,478,40960,475
901,451,40960,0
902,451,40960,93
903,451,40960,186
904,448,40960,0
905,448,40960,357
906,649,40960,0
907,649,40960,94
908,649,40960,190
909,600,40960,0
910,600,40960,96
911,784,40960,0
912,784,40960,108
913,784,40960,203
914,786,40960,0
915,786,40960,360
916,874,40960,0
917,874,40960,106
918,874,40960,201
919,951,40960,0
920,951,40960,364
921,1031,40960,0
922,1031,40960,95
923,1031,40960,190
924,957,40960,0
925,957,40960,96
926,957,40960,190
927,889,40960,0
928,889,40960,1070
929,994,40960,0
930,994,40960,93
931,994,40960,187
932,1090,40960,94
933,1174,40960,0
934,1174,40960,324
935,1244,40960,0
936,1244,40960,93
937,1244,40960,184
938,1145,40960,0
939,1145,40960,91
940,1145,40960,186
941,1045,40960,0
942,1045,40960,93
943,1175,40960,0
944,1175,40960,229
945,1209,40960,0
946,1209,40960,95
947,1209,40960,192
948,1091,40960,0
949,1091,40960,95
950,983,40960,0
951,983,40960,94
952,1038,40960,0
953,1038,40960,356
954,938,40960,0
955,938,40960,94
956,938,40960,188
957,850,40960,0
958,850,40960,264
959,986,40960,0
960,986,40960,94
961,986,40960,189
962,915,40960,0
963,915,40960,96
964,915,40960,190
965,835,40960,0
966,835,40960,484
