INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220628755, dropped frame's timestamp: 17566579, currentTimestampDiff: 9115203062176, baseTimestampDiff: 9115203055497, relative diff(current-base): 6679
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220628755, dropped frame's timestamp: 17599919, currentTimestampDiff: 9115203062176, baseTimestampDiff: 9115203055497, relative diff(current-base): 6679
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220748755, dropped frame's timestamp: 17666583, currentTimestampDiff: 9115203082172, baseTimestampDiff: 9115203055497, relative diff(current-base): 26675
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220748755, dropped frame's timestamp: 17699877, currentTimestampDiff: 9115203082172, baseTimestampDiff: 9115203055497, relative diff(current-base): 26675
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220838755, dropped frame's timestamp: 17766576, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220838755, dropped frame's timestamp: 17799930, currentTimestampDiff: 9115203072179, baseTimestampDiff: 9115203055497, relative diff(current-base): 16682
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220928755, dropped frame's timestamp: 17866602, currentTimestampDiff: 9115203062153, baseTimestampDiff: 9115203055497, relative diff(current-base): 6656
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115220928755, dropped frame's timestamp: 17899906, currentTimestampDiff: 9115203062153, baseTimestampDiff: 9115203055497, relative diff(current-base): 6656
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221048755, dropped frame's timestamp: 17966572, currentTimestampDiff: 9115203082183, baseTimestampDiff: 9115203055497, relative diff(current-base): 26686
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221048755, dropped frame's timestamp: 18001413, currentTimestampDiff: 9115203082183, baseTimestampDiff: 9115203055497, relative diff(current-base): 26686
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221138755, dropped frame's timestamp: 18066563, currentTimestampDiff: 9115203072192, baseTimestampDiff: 9115203055497, relative diff(current-base): 16695
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221138755, dropped frame's timestamp: 18099919, currentTimestampDiff: 9115203072192, baseTimestampDiff: 9115203055497, relative diff(current-base): 16695
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221228755, dropped frame's timestamp: 18166619, currentTimestampDiff: 9115203062136, baseTimestampDiff: 9115203055497, relative diff(current-base): 6639
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221228755, dropped frame's timestamp: 18199917, currentTimestampDiff: 9115203062136, baseTimestampDiff: 9115203055497, relative diff(current-base): 6639
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221348755, dropped frame's timestamp: 18266582, currentTimestampDiff: 9115203082173, baseTimestampDiff: 9115203055497, relative diff(current-base): 26676
INFO https://10.0.4.1:5173/audience/src/worker/VideoDecoderWorker.ts?worker_file&type=module 128 🗑️ Post-drop: Dropped frame that is at least: 0 μs late, audio chunk's timestamp: 9115221348755, dropped frame's timestamp: 18299908, currentTimestampDiff: 9115203082173, baseTimestampDiff: 9115203055497, relative diff(current-base): 26676
