Index,RTT (μs),CWND (B),Bytes In Flight (B)
1117,346,40960,97
1118,346,40960,191
1119,331,40960,0
1120,331,40960,32
1121,331,40960,1473
1122,331,40960,2914
1123,331,40960,3126
1124,331,40960,3150
1125,394,40960,0
1126,394,40960,94
1127,394,40960,189
1128,378,40960,0
1129,378,40960,94
1130,378,40960,188
1131,360,40960,0
1132,360,40960,32
1133,360,40960,1473
1134,360,40960,2914
1135,360,40960,3788
1136,389,40960,0
1137,389,40960,93
1138,389,40960,186
1139,371,40960,0
1140,371,40960,32
1141,371,40960,1473
1142,371,40960,2914
1143,371,40960,3400
1144,385,40960,0
1145,385,40960,94
1146,385,40960,190
1147,394,40960,0
1148,394,40960,96
1149,537,40960,0
1150,537,40960,108
1151,537,40960,203
1152,564,40960,0
1153,564,40960,32
1154,564,40960,1473
1155,564,40960,2914
1156,564,40960,3469
1157,564,40960,3493
1158,528,40960,0
1159,528,40960,106
1160,528,40960,201
1161,487,40960,0
1162,487,40960,32
1163,487,40960,1473
1164,487,40960,2914
1165,487,40960,3469
1166,487,40960,3564
1167,467,40960,0
1168,467,40960,95
1169,444,40960,0
1170,444,40960,96
1171,444,40960,190
1172,417,40960,0
1173,417,40960,33
1174,417,40960,1474
1175,417,40960,2908
1176,417,40960,2932
1177,466,40960,0
1178,466,40960,93
1179,466,40960,187
1180,439,40960,0
1181,439,40960,40
1182,439,40960,1481
1183,439,40960,2922
1184,439,40960,3628
1185,439,40960,3652
1186,439,40960,3745
1187,423,40960,0
1188,423,40960,91
1189,404,40960,0
1190,404,40960,91
1191,404,40960,186
1192,390,40960,0
1193,390,40960,93
1194,369,40960,0
1195,369,40960,33
1196,369,40960,1474
1197,369,40960,2915
1198,369,40960,3132
1199,369,40960,3156
1200,388,40960,0
1201,388,40960,95
1202,388,40960,192
1203,370,40960,0
1204,370,40960,95
1205,354,40960,0
1206,354,40960,94
1207,354,40960,127
1208,354,40960,1568
1209,354,40960,3009
1210,354,40960,3626
1211,354,40960,3650
1212,353,40960,3523
1213,423,40960,0
1214,423,40960,94
1215,423,40960,188
1216,399,40960,0
1217,399,40960,33
1218,399,40960,1474
1219,399,40960,2915
1220,399,40960,3593
1221,399,40960,3617
1222,444,40960,0
1223,444,40960,94
1224,444,40960,189
1225,425,40960,0
1226,425,40960,96
1227,425,40960,190
1228,407,40960,0
1229,407,40960,40
1230,407,40960,1481
1231,407,40960,2922
1232,407,40960,3720
1233,407,40960,3744
1234,469,40960,0
1235,469,40960,94
1236,469,40960,188
1237,442,40960,0
1238,442,40960,33
1239,442,40960,1474
1240,442,40960,2915
1241,442,40960,3505
1242,442,40960,3529
1243,442,40960,3625
1244,502,40960,96
1245,502,40960,190
1246,473,40960,0
1247,473,40960,94
1248,473,40960,187
1249,448,40960,0
1250,448,40960,96
1251,428,40960,0
1252,428,40960,33
1253,428,40960,1474
1254,428,40960,2899
1255,464,40960,0
1256,464,40960,96
1257,464,40960,192
1258,435,40960,0
1259,435,40960,33
1260,435,40960,1474
1261,435,40960,2915
1262,435,40960,3689
1263,435,40960,3713
1264,435,40960,3809
1265,407,40960,0
1266,407,40960,96
1267,396,40960,0
1268,396,40960,96
1269,396,40960,192
1270,377,40960,0
1271,377,40960,33
1272,377,40960,1474
1273,377,40960,2915
1274,377,40960,3171
1275,420,40960,0
1276,420,40960,96
1277,420,40960,192
1278,395,40960,0
1279,395,40960,33
1280,395,40960,1474
1281,395,40960,2915
1282,395,40960,3688
1283,459,40960,0
1284,459,40960,96
1285,459,40960,192
1286,479,40960,96
1287,496,40960,0
1288,496,40960,96
1289,496,40960,192
1290,468,40960,0
1291,468,40960,33
1292,468,40960,1474
1293,468,40960,2915
1294,468,40960,3474
1295,468,40960,3498
1296,473,40960,0
1297,473,40960,96
1298,473,40960,192
1299,451,40960,0
1300,451,40960,96
1301,584,40960,0
1302,584,40960,103
1303,584,40960,199
1304,532,40960,0
1305,532,40960,33
1306,532,40960,1474
1307,532,40960,2915
1308,532,40960,3945
1309,532,40960,3969
1310,504,40960,0
1311,504,40960,96
1312,504,40960,193
1313,458,40960,0
1314,458,40960,33
1315,458,40960,1474
1316,458,40960,2915
1317,458,40960,3613
1318,474,40960,0
1319,474,40960,96
1320,474,40960,192
1321,449,40960,0
1322,449,40960,97
1323,449,40960,193
1324,431,40960,0
1325,431,40960,32
1326,431,40960,1473
1327,431,40960,2914
1328,431,40960,3217
1329,431,40960,3241
1330,479,40960,0
1331,479,40960,95
1332,460,40960,0
1333,460,40960,95
1334,435,40960,0
1335,435,40960,32
1336,435,40960,1473
1337,435,40960,2914
1338,435,40960,4355
1339,435,40960,5707
1340,435,40960,5731
1341,435,40960,5826
1342,470,40960,95
1343,470,40960,190
1344,449,40960,0
1345,449,40960,95
1346,449,40960,190
1347,426,40960,0
1348,426,40960,32
1349,426,40960,1473
1350,426,40960,2914
1351,426,40960,4230
1352,475,40960,0
1353,475,40960,95
1354,475,40960,190
1355,444,40960,0
1356,444,40960,95
1357,420,40960,0
1358,420,40960,39
1359,420,40960,1480
1360,420,40960,2921
1361,420,40960,3994
1362,420,40960,4089
1363,406,40960,0
1364,406,40960,95
1365,386,40960,0
1366,386,40960,95
1367,386,40960,190
1368,369,40960,0
1369,369,40960,32
1370,369,40960,1473
1371,369,40960,2914
1372,369,40960,4197
1373,369,40960,4221
1374,423,40960,0
1375,423,40960,95
1376,423,40960,190
1377,409,40960,0
1378,409,40960,95
1379,409,40960,190
1380,399,40960,0
1381,399,40960,32
1382,399,40960,1473
1383,399,40960,2914
1384,399,40960,4304
1385,399,40960,4328
1386,458,40960,0
1387,458,40960,95
1388,458,40960,190
1389,430,40960,0
1390,430,40960,32
1391,430,40960,1473
1392,430,40960,2914
1393,430,40960,4253
1394,466,40960,0
1395,466,40960,95
1396,466,40960,190
1397,433,40960,0
1398,433,40960,95
1399,433,40960,190
1400,419,40960,0
1401,419,40960,95
1402,396,40960,0
1403,396,40960,32
1404,396,40960,1473
1405,396,40960,2914
1406,396,40960,4320
1407,438,40960,0
1408,438,40960,95
1409,438,40960,190
1410,410,40960,0
1411,410,40960,32
1412,410,40960,1473
1413,410,40960,2914
1414,410,40960,4355
1415,410,40960,4394
1416,410,40960,4418
1417,410,40960,4513
1418,439,40960,95
1419,439,40960,191
1420,432,40960,96
1421,408,40960,0
1422,408,40960,95
1423,408,40960,189
1424,397,40960,0
1425,397,40960,32
1426,397,40960,1473
1427,397,40960,2914
1428,397,40960,3193
1429,397,40960,3217
1430,439,40960,0
